ORF,Name,Allele,Strain ID,Num_cells,Penetrance,KS_Penetrance,WT_percentile_at_threshold
YOL049W,GSH2,,dma4340,58,38.07035876001393,37.93103448275862,88.89580784796189
YAL041W,CDC24,cdc24-2,tsa410-37C,946,38.03147756636129,38.05496828752643,92.2617973748564
YMR308C,PSE1,pse1-34,tsa682-37C,897,38.00885105232931,38.01560758082497,89.35084903387406
YFL039C,ACT1,act1-125,tsa140-37C,207,37.90074659639877,38.16425120772947,88.01610423288983
YOR202W,HIS3,his3,tsa985-37C,42,37.8066378066378,38.095238095238095,86.8455327514424
YOR221C,MCT1,,dma4621,24,37.75252525252525,37.5,80.55177599333297
YLR212C,TUB4,tub4-d,tsa718-37C,531,37.73326485190892,37.664783427495294,90.0179595485321
YLR195C,NMT1,nmt1-181,tsa690-37C,727,37.698859294457634,37.689133425034385,92.22251449974569
YGL022W,STT3,stt3-2,tsa551-26C,185,37.635817635817645,37.83783783783784,92.17374553775637
YFL039C,ACT1,act1-119,tsa215-26C,36,37.626262626262616,38.888888888888886,87.4219725706597
YJL074C,SMC3,smc3-42,tsa71-37C,521,37.59281878283797,37.61996161228407,91.09041113748076
YCR002C,CDC10,cdc10-4,tsa81-37C,1027,37.4779931741957,37.487828627069135,93.3645113268533
YKR001C,VPS1,,dma2924,209,37.42690058479533,37.32057416267943,91.89090883695918
YER090W,TRP2,,dma1384,11,37.37373737373737,36.36363636363637,89.16269861130672
YPL190C,NAB3,nab3-11,tsa861-26C,45,37.37373737373737,37.77777777777778,91.44075618661635
YNL118C,DCP2,dcp2-7,tsa743-37C,536,37.356776722448366,37.3134328358209,90.79407276701589
YER136W,GDI1,gdi1-1,tsa64-37C,999,37.2918372918373,37.33733733733734,90.6523052355052
YCR002C,CDC10,cdc10-1,tsa78-37C,881,37.27742808333046,37.34392735527809,93.5327002291792
YKL212W,SAC1,,dma2911,192,37.21590909090909,37.5,90.0699875342343
YBR193C,MED8,med8-39,tsa751-37C,443,37.12292222450236,37.246049661399546,93.00811380510805
YDL008W,APC11,apc11-22,tsa719-26C,60,37.121212121212125,36.666666666666664,89.1768986431986
YFL034C-B,MOB2,mob2-20,tsa940-26C,72,37.121212121212125,37.5,91.8293947643784
YFL034C-B,MOB2,mob2-11,tsa609-26C,71,37.08920187793427,36.61971830985915,87.40980942858839
YGL055W,OLE1,ole1-m2,tsa506-37C,191,37.08815907768788,37.17277486910995,88.4729495212145
YGL130W,CEG1,ceg1-c354,tsa124-37C,113,37.06981317600787,37.16814159292036,86.66803235279397
YGL154C,LYS5,lys5,tsa238-37C,136,37.069221628045156,37.5,86.00546119259317
YER125W,RSP5,rsp5-1,tsa182-37C,183,37.04255671468787,37.15846994535519,89.7397785958962
YLR166C,SEC10,sec10-2,tsa63-37C,897,37.03928921320225,37.01226309921962,90.79250145201146
YDR460W,TFB3,tfb3-ts,tsa951-37C,13,36.90753690753691,38.46153846153846,83.3890471196632
YLR305C,STT4,stt4-4,tsa123-37C,317,36.88939871905172,36.90851735015773,90.65474950328986
YPR055W,SEC8,sec8-9,tsa122-37C,431,36.87454592326983,36.890951276102086,93.7199195021143
YER013W,PRP22,prp22-1,tsa237-37C,604,36.74994982942003,36.75496688741722,89.53434370828013
YGL168W,HUR1,,dma1710,70,36.666666666666664,37.142857142857146,86.47988193022663
