ORF,Name,Allele,Strain ID,Num_cells,Penetrance,KS_Penetrance,WT_percentile_at_threshold
YKR037C,SPC34,spc34-7,tsa857-26C,7,55.266955266955264,57.142857142857146,91.12709005470063
YPL076W,GPI2,gpi2-1-7b,tsa462-37C,65,55.182595182595186,55.38461538461539,92.08337185306823
YGR120C,COG2,cog2-1,tsa187-37C,394,54.91462851868943,54.82233502538071,93.25604315881674
YMR028W,TAP42,tap42-11,tsa697-37C,793,54.698307157323555,54.728877679697355,90.25949504936533
YNL273W,TOF1,,dma4131,13,54.54545454545454,53.84615384615385,78.95709972250121
YBR135W,CKS1,cks1-38,tsa332-37C,251,54.5414302386414,54.581673306772906,90.84614408313368
YKL006C-A,SFT1,sft1-15,tsa619-37C,444,54.44307944307945,54.5045045045045,93.64353863438008
YKL210W,UBA1,uba1-1,tsa191-26C,23,54.413702239789195,52.17391304347826,93.41539734347016
YLR045C,STU2,stu2-10,tsa549-37C,14,54.32900432900433,57.142857142857146,87.61832087383128
YNR026C,SEC12,sec12-4,tsa60-37C,819,54.156954156954164,54.21245421245421,92.01395798502352
YOR202W,HIS3,his3,tsa769-26C,26,53.923853923853926,53.84615384615385,95.17456099253997
YBL040C,ERD2,erd2-5001,tsa1072-26C,143,53.84615384615385,53.84615384615385,96.24883069753886
YBR070C,ALG14,alg14-5001,tsa1061-26C,50,53.7979797979798,54.0,91.7834663374078
YPL226W,NEW1,,dma4968,5,53.73737373737373,60.0,74.46509798637106
YBL050W,SEC17,sec17-1,tsa45-37C,585,53.675213675213676,53.675213675213676,92.24883696515674
YGL022W,STT3,stt3-2,tsa551-37C,90,53.63636363636364,53.333333333333336,92.38703793945794
YGL022W,STT3,stt3-2,tsa551-26C,102,53.59477124183005,53.92156862745098,94.63930642540517
YER090W,TRP2,trp2,tsa646-37C,3,53.535353535353536,66.66666666666667,86.41634845448378
YMR235C,RNA1,rna1-1,tsa118-37C,375,53.47070707070707,53.333333333333336,90.55830373189637
YFL029C,CAK1,cak1-23,tsa650-37C,372,52.91625936787228,52.956989247311824,90.67770185255115
YEL002C,WBP1,wbp1-1,tsa590-37C,41,52.47597930524761,51.21951219512195,94.3688587137908
YGL098W,USE1,use1-ts,tsa592-37C,683,52.24277918274991,52.26939970717423,94.56049113053724
YJL081C,ARP4,arp4-g161d,tsa618-37C,72,52.14646464646465,52.77777777777778,95.66907604344085
YGR270W,YTA7,,dma2009,8,52.14646464646465,50.0,75.79461642962013
YIR022W,SEC11,sec11-2,tsa318-37C,356,52.04290091930541,51.96629213483146,94.04106229855485
YFL039C,ACT1,act1-119,tsa215-37C,63,51.94805194805194,52.38095238095238,90.96068479992981
YGL065C,ALG2,alg2-1,tsa461-37C,435,51.93312434691746,51.95402298850575,91.16438238109937
YNR026C,SEC12,sec12-1,tsa305-37C,365,51.8361699183617,51.78082191780822,93.13789856173838
YPL076W,GPI2,gpi2-774,tsa463-37C,85,51.72905525846703,51.76470588235294,90.74852593461934
YJL046W,AIM22,,dma2464,5,51.717171717171716,60.0,74.02448444925658
YBR160W,CDC28,cdc28-13,tsa175-37C,372,51.71065493646139,51.61290322580645,89.50283688054391
YDR166C,SEC5,sec5-24,tsa51-37C,616,51.4069264069264,51.46103896103896,92.83564268937215
YER145C,FTR1,,dma1450,26,51.048951048951054,50.0,88.34912511888888
YAL041W,CDC24,cdc24-h,tsa42-37C,2303,51.032250424347694,51.02040816326531,93.22909240192354
YPR055W,SEC8,sec8-9,tsa122-37C,332,50.988803699647065,50.903614457831324,92.34488820920055
YER008C,SEC3,sec3-2,tsa43-37C,529,50.94613431097363,50.85066162570889,92.88092622857063
YDL126C,CDC48,cdc48-9,tsa179-26C,25,50.747474747474755,52.0,81.08338908901742
YOR202W,HIS3,his3,tsa962-37C,11,50.505050505050505,54.54545454545455,90.24523621868346
YPL076W,GPI2,gpi2-1-7b,tsa462-26C,33,50.505050505050505,51.515151515151516,79.834879606895
YPL169C,MEX67,mex67-ts5,tsa816-37C,303,50.42504250425043,50.495049504950494,93.73974656887094
YFR031C,SMC2,smc2-8,tsa522-26C,8,50.378787878787875,50.0,91.72376727708041
YOR347C,PYK2,,dma4731,7,50.216450216450205,57.142857142857146,90.4345182787241
YKL204W,EAP1,,dma2894,74,50.08190008190007,50.0,84.38125292815273
YGR158C,MTR3,mtr3-ts,tsa614-26C,12,49.99999999999999,50.0,81.20639108995442
YKR082W,NUP133,,dma3009,109,49.97683254563989,49.54128440366973,91.61345720235474
YMR197C,VTI1,vti1-11-supp1,tsa635-37C,139,49.887362837003124,49.64028776978417,93.16923665114909
YKL024C,URA6,ura6-6,tsa1034-37C,1088,49.83938651218064,49.81617647058823,90.7109202273265
YGL023C,PIB2,,dma1597,5,49.6969696969697,40.0,71.00129896380608
YOR174W,MED4,med4-6,tsa738-26C,13,49.65034965034965,46.15384615384615,95.83767496447044
YPL175W,SPT14,spt14-1-10c,tsa474-37C,78,49.572649572649574,50.0,90.20355655976722
YMR079W,SEC14,sec14-3,tsa53-37C,1036,49.571974571974565,49.61389961389961,91.76920750672593
YNL286W,CUS2,,dma4144,3,49.494949494949495,33.333333333333336,76.98922439795614
YHR107C,CDC12,cdc12-td,tsa50-26C,3,49.494949494949495,33.333333333333336,83.05659188876231
YNR035C,ARC35,arc35-6,tsa471-37C,234,49.45609945609946,49.572649572649574,92.20073299791132
YDR228C,PCF11,pcf11-ts10,tsa679-37C,477,49.38059843720221,49.475890985324945,91.3237365657528
YJR065C,ARP3,arp3-h161a,tsa297-26C,13,49.261849261849264,46.15384615384615,83.62052080770792
YDR364C,CDC40,cdc40-ts,tsa18-37C,2,48.989898989899,50.0,98.50956046762697
YCR063W,BUD31,,dma586,2,48.989898989899,50.0,98.21999652147207
YBR155W,CNS1,cns1-1,tsa567-26C,2,48.989898989899,50.0,95.77421533341376
YDR245W,MNN10,mnn10-supp1,dma1003,6,48.989898989899,50.0,97.7372332541002
YKR099W,BAS1,,dma3018,2,48.989898989899,50.0,96.76167853074502
YOR202W,HIS3,his3,tsa963-37C,2,48.989898989899,50.0,99.1910072218627
YJR057W,CDC8,cdc8-1,tsa407-26C,22,48.98989898989898,50.0,88.41274144039261
YDR170C,SEC7,sec7-1,tsa44-37C,912,48.963317384370015,49.01315789473684,90.72251532040846
YJR075W,HOC1,,dma2662,48,48.67424242424242,47.916666666666664,89.22330112300044
YNL102W,POL1,pol1-17,tsa345-37C,46,48.50680720245937,47.82608695652174,88.67237751116028
YML069W,POB3,pob3-l78r,tsa846-37C,104,48.30031080031081,48.07692307692308,86.55423604789087
YLR268W,SEC22,sec22-1,tsa313-37C,213,48.27144686299616,48.35680751173709,92.17284209833579
YGL130W,CEG1,ceg1-3,tsa94-37C,544,48.18404634581105,48.161764705882355,90.98873238995238
YKL045W,PRI2,pri2-1,tsa19-37C,547,48.16169002640666,48.08043875685558,91.07083818420843
YHR166C,CDC23,cdc23-1,tsa86-37C,62,48.142717497556205,48.38709677419355,89.6053124329169
YNR010W,CSE2,,dma4207,29,47.9972135144549,48.275862068965516,83.5686562697332
YGR218W,CRM1,crm1-1,tsa460-37C,840,47.95815295815295,47.976190476190474,91.84473230220573
YBR231C,SWC5,,dma400,15,47.878787878787875,46.666666666666664,79.47135776973086
YIL068C,SEC6,sec6-4,tsa38-37C,581,47.76160920739233,47.848537005163514,93.70167079023693
YFL034C-B,MOB2,mob2-38,tsa788-26C,20,47.72727272727273,50.0,83.7894331096316
