ORF,Name,Allele,Strain ID,Num_cells,Penetrance,KS_Penetrance,WT_percentile_at_threshold
YMR173W,DDR48,,dma3777,743,0,0,99.91994326623228
YLR189C,ATG26,,dma3260,2229,0,0,99.97251270943597
YLR408C,BLS1,,dma3438,1010,0,0,99.95066031343758
YLR306W,UBC12,,dma3342,689,0,0,99.9228981499679
YLR407W,,,dma3439,885,0,0,99.97594862075648
YLR303W,MET17,,dma3343,944,0,0,99.94200181690991
YLR406C,RPL31B,,dma3440,873,0,0,99.89286828502671
YLR297W,,,dma3346,1252,0,0,99.94090232528734
YLR296W,,,dma3347,1155,0,0,99.84057371472865
YLR199C,PBA1,,dma3254,1874,0,0,99.95547058928628
YLR194C,,,dma3255,2645,0,0,99.70444290821031
YLR083C,EMP70,,dma3159,1154,0,0,99.8095130763913
YLR193C,UPS1,ups1-supp1,dma3256,649,0,0,99.98756200101978
YLR082C,SRL2,,dma3160,1089,0,0,99.87562001019778
YLR081W,GAL2,,dma3161,1267,0,0,99.92063044849638
YLR191W,PEX13,,dma3258,1031,0,0,99.7385271485097
YLR080W,EMP46,,dma3162,1015,0,0,99.94241412626836
YLL062C,MHT1,,dma3103,884,0,0,99.81535412563616
YLR108C,,,dma3200,746,0,0,99.76333442824374
YLL061W,MMP1,,dma3104,1053,0,0,99.8648312486514
YLR107W,REX3,,dma3201,1538,0,0,99.93004484551456
YLR146C,SPE4,,dma3218,1416,0,0,99.35026916929284
YLR038C,COX12,,dma3122,959,0,0,99.92193609479817
YLR144C,ACF2,,dma3219,1244,0,0,99.84510911767171
YLR037C,PAU23,,dma3123,1153,0,0,99.38194827166788
YLR036C,,,dma3124,1087,0,0,99.75495080462171
YLR142W,PUT1,,dma3221,905,0,0,99.9951897241513
YLR035C,MLH2,,dma3125,1454,0,0,99.3642189692541
YLR138W,NHA1,,dma3222,958,0,0,99.9562952080032
YLR034C,SMF3,,dma3126,1190,0,0,99.27536630250587
YLR137W,RKM5,,dma3223,1629,0,0,99.96667166019112
YLR136C,TIS11,,dma3224,1585,0,0,99.96777115181368
YLR030W,,,dma3129,826,0,0,99.42702742819289
YLR134W,PDC5,,dma3226,1389,0,0,99.94097104351376
YLR028C,ADE16,,dma3130,965,0,0,99.65503450342148
YLR133W,CKI1,,dma3227,1897,0,0,99.60651943557598
YLR361C,DCR2,,dma3408,799,0,0,99.9051001293277
YLR252W,,,dma3311,798,0,0,99.93176280117481
YLR217W,,,dma3265,829,0,0,99.84510911767171
YLR251W,SYM1,,dma3289,1170,0,0,99.58913372429423
YLL060C,GTT2,,dma3105,1167,0,0,99.96632806905907
YLR104W,LCL2,,dma3202,1760,0,0,99.96735884245523
YLL059C,,,dma3106,1046,0,0,99.81212436899489
YLR102C,APC9,,dma3203,1337,0,0,99.81521668918334
YLL058W,,,dma3107,1364,0,0,99.88056772249931
YLR099C,ICT1,,dma3204,1160,0,0,99.96942038924752
YLR250W,SSP120,,dma3290,886,0,0,99.73687791107587
YLR351C,NIT3,,dma3392,978,0,0,99.8148730980513
YLR248W,RCK2,,dma3291,1114,0,0,99.64245906798844
YLR247C,IRC20,,dma3292,1001,0,0,99.69234850036214
YLR354C,TAL1,,dma3389,806,0,0,99.952240832645
YLR246W,ERF2,,dma3293,936,0,0,99.84036756004942
YLR353W,BUD8,,dma3390,1149,0,0,99.99484613301925
YLR241W,CSC1,,dma3295,844,0,0,99.22520199722653
YKL117W,SBA1,,dma2835,1094,0,0,99.75048411990505
YKL008C,LAC1,,dma2737,955,0,0,99.22691995288679
YBR121C,GRS1,grs1-5001,tsa1071-26C,417,0,0,99.53958788305258
YKR078W,,,dma3011,1380,0,0,99.98288916162389
YKR077W,MSA2,,dma3012,1409,0,0,99.84964452061477
YJR147W,HMS2,,dma2725,626,0,0,99.93141921004276
YJR146W,,,dma2726,985,0,0,99.91795043766638
